"","SPECIES_CLEAN","Duration","Start","End","CoverChangePerYear","X","ClassNew","Synonym","family","FunctionalGroup","Woodiness","Deciduousness","BerryCat","N_fixer","PlantHeight","SLA","SeedMass","LeafN","LeafCN","MeanCoverChange","TimesColonised"
"1","Astragalus alpinus",6,0,5.26315789473684,0.87719298245614,65,"Boreal-tundra boundary",NA,"Fabaceae","Forb","Not woody","Not applicable","Not berry","Fixer",0.0804516129032258,23.3685603398484,NA,46.9453225806452,NA,0.228274219916068,10
"2","Bartsia alpina",6,0,0.87719298245614,0.146198830409357,108,"Boreal-tundra boundary",NA,"Orobanchaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.0802857142857143,18.6120815574884,0.160111111111111,21.4522157640691,NA,0.107255514470441,13
"3","Betula nana",6,19.3333333333333,23.6842105263158,0.725146198830409,13,"Boreal-tundra boundary",NA,"Betulaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",0.190244885162492,12.2890676446865,0.232845238142857,21.4618978854051,27.2721803659333,0.0449216645829918,56
"4","Carex parallela",6,2,0.87719298245614,-0.187134502923977,109,"Ubiquitous",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,13.3734803563636,NA,-0.586361511015723,1
"5","Carex vaginata",6,27.3333333333333,14.9122807017544,-2.07017543859649,63,"Boreal-tundra boundary",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.0872790697674419,21.6282615537314,NA,17.2408264461197,NA,-0.430520360752748,1
"6","Cassiope tetragona",6,26.6666666666667,28.9473684210526,0.380116959064328,1,"Ubiquitous",NA,"Ericaceae","Shrub","Woody","Evergreen","Not berry","Not fixer",0.0854478021978022,5.9382566763072,NA,11.1853105860105,55.1211588171429,-0.165776893001659,27
"7","Dryas octopetala",6,10,7.89473684210526,-0.350877192982456,85,"Ubiquitous",NA,"Rosaceae","Shrub","Woody","Evergreen","Not berry","Not fixer",0.0525509803921569,12.0029214987932,0.719810526263158,17.9616795437451,29.115614938125,0.0294963172254029,5
"8","Empetrum nigrum",6,1.33333333333333,4.3859649122807,0.508771929824561,8,"Ubiquitous",NA,"Ericaceae","Shrub","Woody","Evergreen","Berry","Not fixer",0.100249824067558,6.5092244141233,0.979771929842105,10.4479863124892,55.9842451671199,0.265141870343489,72
"9","Persicaria vivipara",6,0.666666666666667,3.50877192982456,0.473684210526316,275,"Ubiquitous","Bistorta vivipara","Polygonaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.0903456221198157,15.8386111222822,1.5687880952381,32.8725139748523,19.9471837151667,0.0770932647014605,67
"10","Rhododendron lapponicum",6,5.33333333333333,3.50877192982456,-0.304093567251462,102,"Ubiquitous",NA,"Ericaceae","Shrub","Woody","Evergreen","Not berry","Not fixer",0.0822641509433962,8.6367876924213,NA,17.7181849315068,NA,-0.0109306818230344,5
"11","Salix reticulata",6,2,1.75438596491228,-0.0409356725146199,97,"Ubiquitous",NA,"Salicaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",0.0476411764705882,10.0409513972,0.566923076923077,20.2794055544444,NA,0.31731542460236,9
"12","Tofieldia pusilla",6,3.33333333333333,1.75438596491228,-0.263157894736842,105,"Boreal-tundra boundary",NA,"Tofieldiaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.109153846153846,15.3331849307876,NA,15.78238647,NA,0.00304489354652107,22
"13","Vaccinium uliginosum",6,2,2.63157894736842,0.105263157894737,21,"Ubiquitous",NA,"Ericaceae","Shrub","Woody","Deciduous","Berry","Not fixer",0.111177158273381,12.8040070622813,0.3191066667,19.4694020284315,27.9632720256081,0.0679285448391598,23
"14","Arctous alpina",6,9.32203389830508,0,-1.55367231638418,14,"Ubiquitous",NA,"Ericaceae","Shrub","Woody","Deciduous","Berry","Not fixer",0.0502285714285714,12.8204774669231,NA,NA,NA,-0.0195605747134435,11
"15","Astragalus frigidus",6,2.54237288135593,0,-0.423728813559322,107,"Boreal-tundra boundary",NA,"Fabaceae","Forb","Not woody","Not applicable","Not berry","Fixer",NA,24.4936080909084,2.9204666668,51.516636470914,NA,-0.15623504382425,1
"16","Pseudorchis albida",6,0.847457627118644,0,-0.141242937853107,190,"Boreal specialist",NA,"Orchidaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.216666666666667,NA,NA,NA,NA,-0.141242937853107,0
"17","Salix hastata",6,0,3.50877192982456,0.584795321637427,103,"Boreal-tundra boundary",NA,"Salicaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",NA,NA,NA,21.88,NA,0.280601741880676,3
"18","Chamorchis alpina",6,1.76991150442478,0,-0.294985250737463,106,"Boreal specialist",NA,"Orchidaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.0268534331568022,2
"19","Pinguicula vulgaris",6,0,1.12359550561798,0.187265917602996,78,"Boreal-tundra boundary",NA,"Lentibulariaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.0809333333333333,43.0020626130554,0.016396,14.9366785714286,NA,0.0875497393038198,30
"20","Andromeda polifolia",6,3.2,1.17647058823529,-0.337254901960784,20,"Boreal-tundra boundary",NA,"Ericaceae","Shrub","Woody","Evergreen","Not berry","Not fixer",0.0529107981220657,6.98527765693547,NA,14.9906774193548,NA,0.00654101410217411,13
"21","Festuca ovina",6,2.4,0,-0.4,18,"Boreal-tundra boundary",NA,"Poaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.353698501570767,17.2901538299955,0.328003174666667,17.2870625145529,32.8788622950103,0.0469407078106635,7
"22","Luzula spicata",6,0,1.17647058823529,0.196078431372549,30,"Boreal-tundra boundary",NA,"Juncaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.130375,15.6123643116471,0.350714285714286,21.494,NA,0.0597348893284842,15
"23","Silene acaulis",6,0,17.6470588235294,2.94117647058824,88,"Ubiquitous",NA,"Caryophyllaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.00896862190812721,18.8665242196618,0.348576923,22.8951718014286,NA,-0.384683043135429,42
"24","Pedicularis lapponica",6,0.793650793650794,0,-0.132275132275132,25,"Boreal-tundra boundary",NA,"Orobanchaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.0736842105263158,18.3691264704809,NA,36.7868934736128,NA,-0.0494355325752999,29
"25","Salix chamissonis",6,0,1.04166666666667,0.173611111111111,104,"Boreal-tundra boundary",NA,"Salicaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.0604024993269583,3
"26","Vaccinium vitis-idaea",6,6.52173913043478,12.5,0.996376811594203,11,"Boreal-tundra boundary",NA,"Ericaceae","Shrub","Woody","Evergreen","Berry","Not fixer",0.0478397057666588,6.81343973952801,0.268385714333333,10.4515124088765,50.0964551110597,-0.00204570597040225,48
"27","Gymnadenia conopsea",6,0,1.21951219512195,0.203252032520325,189,"Boreal-tundra boundary",NA,"Orchidaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.400407407407407,21.9530687254545,NA,26.34,NA,0.165239247812325,2
"28","Juniperus communis",6,12.2905027932961,0,-2.04841713221601,12,"Boreal-tundra boundary",NA,"Cupressaceae","Shrub","Woody","Evergreen","Berry","Not fixer",0.5964,6.4133051609756,NA,11.7461177032479,51.9348322253647,-0.772977951972561,10
"29","Carex rupestris",6,3.77358490566038,0,-0.628930817610063,98,"Ubiquitous",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",NA,11.9870089225,NA,NA,NA,-0.0556606518000102,8
"30","Saussurea alpina",6,0,4.8780487804878,0.813008130081301,70,"Boreal-tundra boundary",NA,"Asteraceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.169813953488372,19.2560355703487,1.6208875,17.1007625716701,NA,0.385268936386747,11
"31","Rubus chamaemorus",9,1.16279069767442,0,-0.129198966408269,33,"Boreal-tundra boundary",NA,"Rosaceae","Forb","Not woody","Not applicable","Berry","Not fixer",0.058206216505895,13.9649167306299,NA,22.714405583001,22.2175266315,-0.0332104945430745,27
"32","Calamagrostis lapponica",13,2.14797136038186,1.34680134680135,-0.0616284625831165,27,"Boreal-tundra boundary",NA,"Poaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.187565333333333,16.5105456645864,0.3280666666,13.9207782932197,NA,-0.0782687309913356,8
"33","Pinguicula villosa",13,0.238663484486874,0.336700336700337,0.00754129632411255,111,"Boreal-tundra boundary",NA,"Lentibulariaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.0258411059077387,2
"34","Vaccinium microcarpum",13,11.2171837708831,18.8552188552189,0.587541160333523,255,"Boreal-tundra boundary","Oxycoccus microcarpus","Ericaceae","Shrub","Woody","Evergreen","Berry","Not fixer",NA,NA,NA,NA,NA,0.323712196395318,1
"35","Eriophorum vaginatum",13,1.67064439140811,1.35135135135135,-0.0245610030812895,110,"Boreal-tundra boundary",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.18349009009009,10.1545258186314,1.11529411764706,18.743891694,NA,0.377279773897379,23
"36","Deschampsia flexuosa",10,25.5555555555556,1.26582278481013,-2.42897327707454,246,"Boreal-tundra boundary","Avenella flexuosa","Poaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.12404797979798,15.0210130404305,0.343952381,22.3144737906595,26.4976922792904,-0.14697561481644,19
"37","Vaccinium myrtillus",10,35.5555555555556,5.06329113924051,-3.04922644163151,10,"Boreal-tundra boundary",NA,"Ericaceae","Shrub","Woody","Deciduous","Berry","Not fixer",0.0887548387096774,19.3141944831433,0.249256140368421,19.3242325531017,26.4843522086646,0.0173553405631099,43
"38","Linnaea borealis",10,11.25,3.28947368421053,-0.796052631578947,177,"Boreal-tundra boundary",NA,"Caprifoliaceae","Shrub","Woody","Evergreen","Not berry","Not fixer",0.0529677419354839,20.6355933008671,NA,9.49,NA,0.0207280468709787,3
"39","Salix glauca",10,1.25,0,-0.125,49,"Boreal-tundra boundary",NA,"Salicaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",0.464524137931034,10.97596063963,0.246454545454545,18.5163848510811,25.9621154820588,0.223595120021718,12
"40","Lysimachia europaea",10,0.641025641025641,0,-0.0641025641025641,272,"Boreal-tundra boundary","Trientalis europaea","Primulaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.0421263227513228,33.0824464067328,NA,20.3542028635258,NA,-0.033389952987747,9
"41","Orthilia secunda",10,0.641025641025641,0,-0.0641025641025641,144,"Boreal-tundra boundary",NA,"Ericaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.110814814814815,16.6914201910039,NA,18.4865,NA,-0.0528856160199094,2
"42","Solidago virgaurea",10,0.641025641025641,0,-0.0641025641025641,16,"Boreal-tundra boundary",NA,"Asteraceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.122413349917081,25.9238036699989,0.446170833375,28.964962962963,NA,0.152380899272105,14
"43","Deschampsia cespitosa",10,0,0.581395348837209,0.0581395348837209,59,"Boreal-tundra boundary",NA,"Poaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.603279279279279,12.4222670260761,0.223684210526316,13.7361433679911,34.3012318095653,-0.0762355774795674,8
"44","Carex bigelowii",10,0,3.125,0.3125,17,"Boreal-tundra boundary",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.0947931570762053,18.2291687899133,0.457830434782609,22.1766697302941,24.8437645608,-0.0822595557455416,62
"45","Arctagrostis latifolia",24,0,1.81818181818182,0.0757575757575758,118,"Ubiquitous",NA,"Poaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.258114754098361,15.3207748291574,NA,20.8727272727273,19.0721957906307,-0.00492851316739991,36
"46","Cardamine bellidifolia",24,0,3.63636363636364,0.151515151515152,99,"Ubiquitous",NA,"Brassicaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.198952479955839,5
"47","Dryas integrifolia",24,13.6363636363636,30.9090909090909,0.71969696969697,2,"Ubiquitous",NA,"Rosaceae","Shrub","Woody","Evergreen","Not berry","Not fixer",0.0573866666666667,9.26923472663955,0.221325449609756,13.9417,NA,-0.120358378205893,8
"48","Eriophorum angustifolium",24,11.3636363636364,20,0.359848484848485,125,"Ubiquitous",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.249234736842105,13.9169096405754,0.418414814814815,28.5384907904271,16.4561887178692,0.376250565477911,24
"49","Luzula confusa",24,0,1.81818181818182,0.0757575757575758,4,"Ubiquitous",NA,"Juncaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.116708196721311,NA,0.200566037735849,17.627213793,30.95598382,-0.221792279405972,19
"50","Luzula nivalis",24,6.81818181818182,1.81818181818182,-0.208333333333333,3,"Arctic specialist",NA,"Juncaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.10414552238806,11.2301500653634,0.169811550857143,17.9066666666667,26.2555560668798,-0.171450456774229,19
"51","Oxyria digyna",24,2.27272727272727,12.7272727272727,0.435606060606061,5,"Ubiquitous",NA,"Polygonaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.173928571428571,16.3389174318347,0.831848995973154,33.00113986,NA,-0.103915305134196,14
"52","Salix arctica",24,15.9090909090909,3.63636363636364,-0.511363636363636,6,"Ubiquitous",NA,"Salicaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",0.0413069139966273,11.6120953767874,0.191796982148148,23.411766744186,NA,0.226920517013708,31
"53","Oreomecon radicata",24,2.63157894736842,4.44444444444444,0.0755360623781677,284,"Boreal specialist","Papaver radicatum","Papaveraceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.105236111111111,14.2639362923636,0.136467990623377,NA,NA,-0.0799516893943682,5
"54","Pedicularis hirsuta",24,0,4.44444444444444,0.185185185185185,181,"Ubiquitous",NA,"Orobanchaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.0831551724137931,15.8859617922138,NA,30.28708643,NA,0.0308513586761279,13
"55","Poa arctica",24,2.63157894736842,2.22222222222222,-0.0170565302144249,179,"Ubiquitous",NA,"Poaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.141703488372093,11.416365071392,NA,NA,NA,0.38677464278024,36
"56","Carex fuliginosa",24,6.12244897959184,9.09090909090909,0.123685837971552,154,"Ubiquitous",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",NA,NA,0.2225,NA,NA,-0.0629699398728127,7
"57","Saxifraga oppositifolia",24,6.25,11.5384615384615,0.220352564102564,89,"Ubiquitous",NA,"Saxifragaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,19.1525402730769,NA,16.93367371,NA,-0.135973692948711,16
"58","Saxifraga cernua",24,2.5,0,-0.104166666666667,93,"Ubiquitous",NA,"Saxifragaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.10119512195122,NA,NA,NA,NA,-0.0753248214586908,18
"59","Festuca brachyphylla",13,11.1111111111111,0,-0.854700854700855,218,"Ubiquitous",NA,"Poaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.123,NA,NA,NA,NA,-0.204182332927082,3
"60","Braya purpurascens",24,2.27272727272727,0,-0.0946969696969697,254,"Ubiquitous","Braya glabella","Brassicaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.0351380123599677,2
"61","Carex ericetorum",24,2.27272727272727,0,-0.0946969696969697,148,"Boreal specialist",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.224,NA,NA,NA,NA,0.356549565576523,1
"62","Pedicularis capitata",24,0,1.21951219512195,0.0508130081300813,132,"Ubiquitous",NA,"Orobanchaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.0808208955223881,8.62606938883333,0.4,NA,NA,-0.0270980019160683,11
"63","Carex microcarpa",24,0,1.63934426229508,0.0683060109289618,279,"Ubiquitous","Carex aquatilis","Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.219465298142718,15.0909813444509,NA,31.798288973384,14.119380003753,0.426478198947683,15
"64","Juncus biglumis",24,0,1.53846153846154,0.0641025641025641,94,"Ubiquitous",NA,"Juncaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.0831428571428571,12.0332384971429,NA,NA,NA,0.0982711504204226,10
"65","Carex atrata",24,2,1.35135135135135,-0.027027027027027,81,"Boreal-tundra boundary",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.221916666666667,NA,0.6179375,NA,NA,-0.0797966814002641,0
"66","Carex marina",24,6,0,-0.25,217,"Arctic specialist",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.26641172753324,0
"67","Eriophorum scheuchzeri",24,0,2.56410256410256,0.106837606837607,170,"Ubiquitous",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.239235294117647,10.8599148110526,NA,34.0068326428571,NA,0.210262307594323,6
"68","Kobresia simpliciuscula",19,0,3.44827586206897,0.181488203266788,220,"Ubiquitous",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.181488203266788,1
"69","Cerastium alpinum",24,2.7027027027027,0,-0.112612612612613,71,"Ubiquitous",NA,"Caryophyllaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,23.7225108218182,NA,NA,NA,-0.0434912587375036,5
"70","Stellaria longipes",24,3.57142857142857,0,-0.148809523809524,116,"Ubiquitous",NA,"Caryophyllaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.0585963302752294,15.1298900284239,0.041696428625,NA,NA,-0.0987500956946977,33
"71","Poa glauca",24,0,1.53846153846154,0.0641025641025641,180,"Ubiquitous",NA,"Poaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.258333333333333,26.1066137566129,NA,NA,NA,-0.266705044315065,4
"72","Silene involucrata",24,0,1.75438596491228,0.0730994152046784,219,"Ubiquitous",NA,"Caryophyllaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.0730994152046784,1
"73","Arnica griscomii",10,4.16666666666667,0,-0.416666666666667,160,"Boreal-tundra boundary",NA,"Asteraceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.192219210453155,3
"74","Hierochloe alpina",10,0,4.16666666666667,0.416666666666667,142,"Ubiquitous",NA,"Poaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.244718309859155,9.95393764463702,NA,19.93875,NA,0.115392400760238,11
"75","Oxytropis nigrescens",10,0,4.16666666666667,0.416666666666667,139,"Ubiquitous",NA,"Fabaceae","Forb","Not woody","Not applicable","Not berry","Fixer",NA,NA,NA,NA,NA,0.0433118889731837,5
"76","Salix phlebophylla",10,8.33333333333333,4.16666666666667,-0.416666666666667,138,"Boreal-tundra boundary",NA,"Salicaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",0.0224,11.4858434261071,NA,NA,NA,0.0645089519433511,6
"77","Carex microchaeta",10,3.44827586206897,0,-0.344827586206897,200,"Boreal-tundra boundary",NA,"Cyperaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",NA,10.74795270875,NA,NA,NA,-0.20479069122286,0
"78","Androsace ochotensis",10,0,5,0.5,269,"Arctic specialist","Douglasia ochotensis","Primulaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.5,1
"79","Artemisia norvegica",10,8.33333333333333,12.7659574468085,0.443262411347518,113,"Boreal specialist",NA,"Asteraceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.0485508573749585,0
"80","Persicaria bistorta",10,13.0434782608696,5.88235294117647,-0.716112531969309,256,"Boreal-tundra boundary","Not available","Polygonaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.0284217040357384,38
"81","Salix planifolia",10,17.3913043478261,20.5882352941176,0.319693094629156,123,"Boreal-tundra boundary",NA,"Salicaceae","Shrub","Woody","Deciduous","Not berry","Not fixer",0.443421052631579,NA,NA,NA,NA,0.00812394487532006,2
"82","Micranthes punctata",10,0,3.2258064516129,0.32258064516129,122,"Boreal-tundra boundary",NA,"Saxifragaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.000672178975665428,17
"83","Tephroseris integrifolia",10,3.2258064516129,0,-0.32258064516129,119,"Boreal-tundra boundary",NA,"Asteraceae","Forb","Not woody","Not applicable","Not berry","Not fixer",0.145729674796748,12.3292537608966,0.682352941176471,NA,NA,-0.0331791781409645,17
"84","Eutrema edwardsii",10,2.27272727272727,0,-0.227272727272727,86,"Ubiquitous",NA,"Brassicaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,-0.201541464870041,1
"85","Calamagrostis stricta",5,0,10,2,262,"Ubiquitous","Calamagrostis neglecta","Poaceae","Graminoid","Not woody","Not applicable","Not berry","Not fixer",0.148214285714286,23.54802549375,NA,NA,NA,0.287811457254236,4
"86","Astragalus umbellatus",10,10.8108108108108,1.36986301369863,-0.944094779711218,133,"Boreal-tundra boundary",NA,"Fabaceae","Forb","Not woody","Not applicable","Not berry","Fixer",0.0895593220338983,16.4071991426064,2.7,NA,NA,-0.469330918027361,2
"87","Oxytropis borealis",10,6.75675675675676,10.958904109589,0.420214735283228,127,"Boreal-tundra boundary",NA,"Fabaceae","Forb","Not woody","Not applicable","Not berry","Fixer",NA,NA,NA,NA,NA,-0.108862063399955,1
"88","Hedysarum alpinum",10,0,1.12359550561798,0.112359550561798,257,"Boreal-tundra boundary","Not available","Fabaceae","Forb","Not woody","Not applicable","Not berry","Fixer",NA,NA,NA,NA,NA,0.0680390128701707,3
"89","Boykinia richardsonii",10,2.32558139534884,10,0.767441860465116,207,"Boreal-tundra boundary",NA,"Saxifragaceae","Forb","Not woody","Not applicable","Not berry","Not fixer",NA,NA,NA,NA,NA,0.767441860465116,0
